0.409272904191	0.181454191618	0.163624342083	0.119974007703	0.0715277264556	0.0346731000785	0.0136652821539	0.00437847661285	0.00114043749562	0.000241448667265	4.1547018661e-05	5.80992082466e-06	6.60186819323e-07	6.09507245786e-08	4.57145199473e-09	2.78509437734e-10	1.37810873824e-11	5.53779244683e-13	1.80966353014e-14	4.4408920985e-16	0
0.260318416439	0.166871659659	0.181266611715	0.160108662809	0.114992485544	0.0671538146909	0.0318860599155	0.012309376151	0.00386319393163	0.000985592259127	0.000204384888642	3.44474836262e-05	4.7182040811e-06	5.25118370676e-07	4.7484068455e-08	3.48816198148e-09	2.08137618252e-10	1.00868202679e-11	3.97015753606e-13	1.26565424807e-14	3.33066907388e-16
0.14564124143	0.129785760778	0.16983173763	0.180705034534	0.156344759715	0.109990006422	0.0629170352034	0.029262410438	0.0110650718961	0.00340149935504	0.000850008151358	0.000172652283937	2.85019285328e-05	3.82368268159e-06	4.1681724372e-07	3.69159927072e-08	2.65604960248e-09	1.5522350072e-10	7.36766203602e-12	2.83995049699e-13	9.10382880193e-15
0.0710167113038	0.0853677019405	0.13457030869	0.172487140506	0.17977293566	0.152353839057	0.104987706922	0.0588256973777	0.0267991096002	0.00992597464616	0.00298878479331	0.000731558171464	0.000145544367221	2.35336911701e-05	3.09232783668e-06	3.30165883078e-07	2.86403756267e-08	2.01823946444e-09	1.15521148203e-10	5.37025979241e-12	2.09054995537e-13
0.0299717457608	0.0474865926512	0.0901784365542	0.139242872453	0.174822046059	0.178476067915	0.148157977283	0.10000578296	0.0548867064287	0.0244924162723	0.00888572307098	0.00262071158135	0.000628310861297	0.000122438488721	1.93912079363e-05	2.49567327881e-06	2.60985699163e-07	2.21738110096e-08	1.5304043588e-09	8.57948156963e-11	4.05508959744e-12
0.0108907313956	0.0223379786129	0.0511055994354	0.0950633694996	0.143779918826	0.17682240223	0.17682240223	0.143779918826	0.0950633694996	0.0511055994354	0.0223379786129	0.00793803562926	0.00229321146001	0.000538517910859	0.000102787417829	1.59447839289e-05	2.00996451705e-06	2.05872896286e-07	1.71316580921e-08	1.15807463619e-09	6.6526562037e-11
0.00339363259235	0.00888572307098	0.0244924162723	0.0548867064287	0.10000578296	0.148157977283	0.178476067915	0.174822046059	0.139242872453	0.0901784365542	0.0474865926512	0.0203309209624	0.00707675135411	0.00200248481935	0.000460601743936	8.61115373921e-05	1.30837225472e-05	1.61542747068e-06	1.62061380093e-07	1.32085705706e-08	9.23664145169e-10
0.000904089503291	0.00298878479331	0.00992597464616	0.0267991096002	0.0588256973777	0.104987706922	0.152353839057	0.17977293566	0.172487140506	0.13457030869	0.0853677019405	0.044032638771	0.0184659283548	0.00629586515423	0.00174499656115	0.000393143229386	7.19916412136e-05	1.07137837639e-05	1.29564164142e-06	1.27308597775e-07	1.08579607527e-08
0.000205434447321	0.000850008151358	0.00340149935504	0.0110650718961	0.029262410438	0.0629170352034	0.109990006422	0.156344759715	0.180705034534	0.16983173763	0.129785760778	0.0806465610249	0.040745492788	0.0167373278572	0.0055895578015	0.00151746992541	0.000334869641286	6.00623199931e-05	8.75494135932e-06	1.03700449938e-06	1.08125959519e-07
3.97419969429e-05	0.000204384888642	0.000985592259127	0.00386319393163	0.012309376151	0.0318860599155	0.0671538146909	0.114992485544	0.160108662809	0.181266611715	0.166871659659	0.124912631448	0.0760290334319	0.0376257850434	0.0151391660596	0.00495222082955	0.00131687861029	0.000284642970063	5.00059155158e-05	7.13941077823e-06	9.12719567592e-07
